Station_ID	Station_Name	Division	Latitude	Longitude	Elevation_m	Date	Time	Season	Temp_Max_C	Temp_Min_C	Current_Temp_C	Temp_Range_C	Rainfall_mm	Humidity_Morning_Pct	Humidity_Evening_Pct	Wind_Speed_kmh	Surface_Pressure_hPa	Rainfall_Lag1_mm	Target_Rain_Tomorrow
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	5/30/2026	10:20	Pre-Monsoon	29.1	21.4	29.1	7.7	0	99	45	16.6	1011.4	3.6	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	5/30/2026	11:20	Pre-Monsoon	30.2	21.1	28.7	9.1	29.8	90	84	23.2	1013.5	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	5/30/2026	12:20	Pre-Monsoon	28.1	18.5	28.1	9.6	0	88	53	20.5	1007.7	29.8	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	5/30/2026	13:20	Pre-Monsoon	30.9	20.5	28.3	10.4	29.3	98	76	23.8	1004.6	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	5/30/2026	14:20	Pre-Monsoon	28.4	19.8	28.4	8.6	0	76	53	13.7	1004.9	29.3	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	5/30/2026	15:20	Pre-Monsoon	33.1	22.9	28.9	10.2	36.6	96	75	2.6	1009.1	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	5/30/2026	16:20	Pre-Monsoon	27.3	18.6	27.3	8.7	0	82	54	18.7	1009.5	36.6	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	5/30/2026	17:20	Pre-Monsoon	36.1	26.6	27.1	9.5	0	95	83	8.2	1004.1	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	5/30/2026	18:20	Pre-Monsoon	34.2	28	28	6.2	0	91	47	11.4	1004.6	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	5/30/2026	19:20	Pre-Monsoon	35.6	27.3	28.7	8.3	0	97	47	11.4	1002.8	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	5/30/2026	20:20	Pre-Monsoon	33.3	26.3	28.3	7	0	89	84	6.9	1003.1	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	5/30/2026	21:20	Pre-Monsoon	32.2	26.1	29.1	6.1	0	78	79	12.4	1002.3	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	5/30/2026	22:20	Pre-Monsoon	33.7	24.4	28.4	9.3	0	75	77	9.7	1017.7	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	5/30/2026	23:20	Pre-Monsoon	33.1	22.8	28.3	10.3	0	72	45	13.6	1011	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	5/31/2026	0:20	Pre-Monsoon	32.9	23.3	27.7	9.6	0	82	78	11	1008.3	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	5/31/2026	1:20	Pre-Monsoon	33.2	22.6	27.9	10.6	0.9	71	75	2.5	1007.5	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	5/31/2026	2:20	Pre-Monsoon	27.9	20.9	27.5	7	0	74	80	22.9	1015	0.9	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	5/31/2026	3:20	Pre-Monsoon	36	26.2	27.6	9.8	0	72	51	16.6	1009.3	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	5/31/2026	4:20	Pre-Monsoon	27.1	20.7	27.1	6.4	0	95	86	17	1012.2	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	5/31/2026	5:20	Pre-Monsoon	28.7	22.3	26.9	6.4	0	80	76	18.7	1008.5	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	5/31/2026	6:20	Pre-Monsoon	27.3	19.5	26.8	7.8	0	84	63	4.8	1006.1	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	5/31/2026	7:20	Pre-Monsoon	28.3	18.7	26.3	9.6	0	70	85	7.1	1006.9	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	5/31/2026	8:20	Pre-Monsoon	35.9	27.9	27.9	8	0	75	55	7.9	1009.2	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	5/31/2026	9:20	Pre-Monsoon	36.6	29.6	29.6	7	0	98	88	21.3	1010.6	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	5/31/2026	10:20	Pre-Monsoon	33.6	26.8	29.6	6.8	0	73	71	15.6	1016.2	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	5/31/2026	11:20	Pre-Monsoon	32	21.6	29.4	10.4	0	98	47	24.5	1006.3	0	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	5/31/2026	12:20	Pre-Monsoon	35.2	28.4	29.7	6.8	0	86	46	19	1009.2	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	5/31/2026	13:20	Pre-Monsoon	30.6	21.8	30.5	8.8	0	87	61	5.9	1012.2	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	5/31/2026	14:20	Pre-Monsoon	29.3	19.1	29.3	10.2	0	73	46	18.9	1013.4	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	5/31/2026	15:20	Pre-Monsoon	35.3	27.9	30.1	7.4	0	68	77	6.3	1005.6	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	5/31/2026	16:20	Pre-Monsoon	31.9	25.1	29.5	6.8	34.1	76	81	26	1011.5	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	5/31/2026	17:20	Pre-Monsoon	34.7	25.9	29.9	8.8	0	82	78	9.9	1008.7	34.1	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	5/31/2026	18:20	Pre-Monsoon	31.3	20.4	29.7	10.9	27.7	84	52	20.9	1003.8	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	5/31/2026	19:20	Pre-Monsoon	28.1	21.7	28.1	6.4	10	70	65	10.5	1005.1	27.7	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	5/31/2026	20:20	Pre-Monsoon	31.2	24	28.4	7.2	0	70	55	10.6	1003.8	10	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	5/31/2026	21:20	Pre-Monsoon	33.2	23.1	28	10.1	0	68	71	11	1007	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	5/31/2026	22:20	Pre-Monsoon	32.6	22.8	27.7	9.8	0	91	56	12.4	1002.1	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	5/31/2026	23:20	Pre-Monsoon	30.3	22.5	27.4	7.8	34.3	89	77	11.9	1012.9	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/1/2026	0:20	Monsoon	33.4	23	28.1	10.4	0	84	45	12.1	1002.1	34.3	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/1/2026	1:20	Monsoon	35.3	28.5	28.9	6.8	18.6	81	84	17.1	1012	0	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/1/2026	2:20	Monsoon	34.5	26.3	29	8.2	3.8	90	54	2.4	1015.8	18.6	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/1/2026	3:20	Monsoon	29.1	21.5	28.9	7.6	0	75	61	23.7	1002.3	3.8	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/1/2026	4:20	Monsoon	28.2	20.7	28.2	7.5	0	73	72	20.3	1004.9	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/1/2026	5:20	Monsoon	29.8	22.1	28.6	7.7	0	90	56	15.1	1009.4	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/1/2026	6:20	Monsoon	31.9	25.6	28	6.3	0	82	83	16.3	1003.1	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/1/2026	7:20	Monsoon	32.6	21.7	28.6	10.9	15.9	87	49	8.4	1008.5	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/1/2026	8:20	Monsoon	36.3	26.1	29	10.2	0	69	69	19.2	1008	15.9	0
BMD-421	Khulna	Khulna	22.8456	89.5403	9	6/1/2026	9:20	Monsoon	27.5	21.3	27.5	6.2	0	90	59	25.4	1007.9	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/1/2026	10:20	Monsoon	28.5	21.6	26.9	6.9	0	92	79	4.5	1005.6	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/1/2026	11:20	Monsoon	28.7	21.1	26.2	7.6	0	83	49	16.6	1016.1	0	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	6/1/2026	12:20	Monsoon	28	21.2	25.4	6.8	25.6	79	80	19.2	1017.7	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/1/2026	13:20	Monsoon	35.6	29.2	29.2	6.4	0	86	86	3.3	1007.4	25.6	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/1/2026	14:20	Monsoon	31.7	22.6	28.5	9.1	3.1	81	51	2.5	1002.4	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/1/2026	15:20	Monsoon	28.5	19.9	28.5	8.6	11	95	80	13.6	1007	3.1	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/1/2026	16:20	Monsoon	32.8	26.1	28	6.7	13.5	99	66	13.6	1003.1	11	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/1/2026	17:20	Monsoon	28.4	19.7	27.3	8.7	0	84	74	8.8	1014	13.5	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/1/2026	18:20	Monsoon	35.2	28.1	28.1	7.1	37.3	98	74	10.1	1012.7	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/1/2026	19:20	Monsoon	29	18.2	27.7	10.8	0	90	88	20.2	1003.8	37.3	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/1/2026	20:20	Monsoon	30.6	24.4	27.8	6.2	0	73	81	4.2	1017.1	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/1/2026	21:20	Monsoon	28.9	19.6	28.1	9.3	0	92	58	2.2	1013.4	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/1/2026	22:20	Monsoon	32.9	25.2	27.6	7.7	0	85	66	7.2	1012.7	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/1/2026	23:20	Monsoon	35.4	27.6	27.6	7.8	0	97	53	16	1013.9	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/2/2026	0:20	Monsoon	30.6	23.9	27.4	6.7	34.5	79	50	13.4	1014.7	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/2/2026	1:20	Monsoon	29.1	19.2	26.6	9.9	0	74	45	21.8	1014.2	34.5	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/2/2026	2:20	Monsoon	32.4	22.6	27.3	9.8	0	78	75	16.1	1014.6	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/2/2026	3:20	Monsoon	35.4	29.3	29.3	6.1	0	68	66	8.2	1017.8	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/2/2026	4:20	Monsoon	36.3	26.3	29.8	10	0	99	45	3.3	1006.4	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/2/2026	5:20	Monsoon	32.3	23.4	29.4	8.9	28.5	86	87	14.8	1009.4	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/2/2026	6:20	Monsoon	30.6	19.6	29.9	11	0	72	71	23.2	1006.3	28.5	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/2/2026	7:20	Monsoon	34.7	27.9	29.6	6.8	0	88	56	21.7	1009.3	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/2/2026	8:20	Monsoon	36.2	26.4	29.1	9.8	0	86	86	11.1	1014.6	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/2/2026	9:20	Monsoon	36.2	26	29	10.2	0	76	50	5.4	1016.3	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/2/2026	10:20	Monsoon	28.3	18.6	28.3	9.7	0	69	78	15.4	1003.5	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/2/2026	11:20	Monsoon	34.9	24.4	27.9	10.5	0	84	70	14.8	1008.3	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/2/2026	12:20	Monsoon	28.9	18.7	28.2	10.2	0	88	62	25.6	1016.5	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/2/2026	13:20	Monsoon	33.9	23.6	28.3	10.3	36.1	86	81	11.1	1017.4	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/2/2026	14:20	Monsoon	27	18.3	27	8.7	0	74	51	18.7	1004.9	36.1	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/2/2026	15:20	Monsoon	27	17.6	26.6	9.4	0	74	85	9.5	1008.7	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/2/2026	16:20	Monsoon	28.5	22.1	27.3	6.4	30.7	99	69	7.1	1004.9	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/2/2026	17:20	Monsoon	33.2	23.7	28	9.5	23.4	99	53	2.5	1013.6	30.7	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	6/2/2026	18:20	Monsoon	27.1	17.4	27.1	9.7	0	85	57	4.5	1011.2	23.4	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/2/2026	19:20	Monsoon	31.6	25.5	26.6	6.1	0	89	58	12.6	1012.2	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/2/2026	20:20	Monsoon	34.1	28	28	6.1	0	77	71	2.7	1012.5	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/2/2026	21:20	Monsoon	30.8	24	27.9	6.8	0	93	59	14.2	1004.6	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/2/2026	22:20	Monsoon	30	19.9	27.6	10.1	0	94	64	19.1	1009.7	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	6/2/2026	23:20	Monsoon	33.6	25.9	27.3	7.7	0	96	60	16.3	1015	0	0
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/3/2026	0:20	Monsoon	36.3	25.4	27.3	10.9	0	79	58	15.9	1007.1	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/3/2026	1:20	Monsoon	36.9	30.5	30.5	6.4	0	78	79	2.7	1002.5	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/3/2026	2:20	Monsoon	28.9	21	28.9	7.9	0	78	86	6.5	1004.1	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/3/2026	3:20	Monsoon	28.6	21.2	28.6	7.4	0	71	81	23.9	1006.5	0	0
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/3/2026	4:20	Monsoon	30.2	21.6	28.8	8.6	0	74	71	19	1006.2	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	6/3/2026	5:20	Monsoon	28.3	17.4	28.3	10.9	0	93	82	15	1016.2	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/3/2026	6:20	Monsoon	32.3	25.4	28.5	6.9	0	75	56	18.6	1004.8	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/3/2026	7:20	Monsoon	27.6	17	27.6	10.6	0	79	45	26	1002.6	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/3/2026	8:20	Monsoon	29.8	19	28.1	10.8	36	88	58	9.1	1011.8	0	1
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/3/2026	9:20	Monsoon	30.6	20.2	27.7	10.4	0	89	48	24.3	1004.9	36	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/3/2026	10:20	Monsoon	31.4	21.6	28.1	9.8	0	80	75	4	1006.8	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/3/2026	11:20	Monsoon	28.7	19.1	28.3	9.6	0	71	79	18.3	1004.1	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/3/2026	12:20	Monsoon	33.3	26.1	28.7	7.2	0	82	53	10.4	1014.8	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/3/2026	13:20	Monsoon	28.7	17.8	28.7	10.9	0	85	82	4.4	1005.9	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/3/2026	14:20	Monsoon	31.4	21.3	29	10.1	0	68	46	2.4	1008.8	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/3/2026	15:20	Monsoon	36.6	30	30	6.6	0	72	73	25.7	1002.2	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/3/2026	16:20	Monsoon	34	26.2	29.3	7.8	0	87	54	25	1011.6	0	0
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/3/2026	17:20	Monsoon	35.5	26.9	29.3	8.6	0	86	53	15.1	1003.5	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/3/2026	18:20	Monsoon	35.9	26.9	29	9	0	87	56	12	1002.7	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/3/2026	19:20	Monsoon	32.1	25	29.3	7.1	0	95	64	6.8	1005	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/3/2026	20:20	Monsoon	35.5	24.6	29.8	10.9	0	99	51	10.2	1009.4	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/3/2026	21:20	Monsoon	29	19.2	29	9.8	0	82	51	20.8	1004.5	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/3/2026	22:20	Monsoon	31	20.2	29.1	10.8	0	84	75	24.1	1002.8	0	1
BMD-869	Rangpur	Rangpur	25.7439	89.2752	34	6/3/2026	23:20	Monsoon	29.8	22.5	28.4	7.3	29.7	73	76	8.6	1013	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/4/2026	0:20	Monsoon	30.1	21.6	29	8.5	0	77	87	18.5	1013.2	29.7	1
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	6/4/2026	1:20	Monsoon	34.6	28	29.6	6.6	0	68	52	12.9	1017.7	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/4/2026	2:20	Monsoon	27.1	16.2	27.1	10.9	0	81	45	22	1015.1	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/4/2026	3:20	Monsoon	36.4	28.6	28.6	7.8	0	89	62	9.5	1009	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/4/2026	4:20	Monsoon	30.7	21.7	27.9	9	30.3	71	53	16	1003.7	0	1
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/4/2026	5:20	Monsoon	36.2	26.7	28.4	9.5	0	82	84	23.2	1003.5	30.3	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/4/2026	6:20	Monsoon	29.3	18.7	29	10.6	0	70	69	11.2	1009.5	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/4/2026	7:20	Monsoon	35.7	26.8	29	8.9	0	92	57	4.8	1015.6	0	1
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/4/2026	8:20	Monsoon	32.7	22.2	29.3	10.5	0	73	75	17.6	1015.6	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/4/2026	9:20	Monsoon	30.4	23.3	29.3	7.1	0	97	77	25.8	1010.6	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/4/2026	10:20	Monsoon	29	20.4	29	8.6	0	93	84	24.8	1005.8	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/4/2026	11:20	Monsoon	32.8	22.4	28.3	10.4	0	83	73	19.8	1013.1	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/4/2026	12:20	Monsoon	28	19	27.8	9	0	95	79	15.6	1017.9	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/4/2026	13:20	Monsoon	29	21.6	28.2	7.4	0	91	50	14.3	1004.7	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/4/2026	14:20	Monsoon	27.4	18.6	27.4	8.8	0	72	58	13.6	1006.7	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	6/4/2026	15:20	Monsoon	28	17.6	26.6	10.4	31.1	99	52	23.7	1016.3	0	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/4/2026	16:20	Monsoon	28.9	18.7	26.6	10.2	0	93	88	21.3	1003.5	31.1	1
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/4/2026	17:20	Monsoon	27.6	20	25.9	7.6	0	71	47	5.2	1016.9	0	1
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/4/2026	18:20	Monsoon	28.6	21.7	26.3	6.9	0	72	60	22.3	1004.5	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/4/2026	19:20	Monsoon	29.6	21	26.9	8.6	0	96	83	14.4	1008.1	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	6/4/2026	20:20	Monsoon	34.3	25	26.2	9.3	0	94	75	14.8	1009.6	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/4/2026	21:20	Monsoon	32	22.1	26.1	9.9	0	85	65	17.2	1003.3	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/4/2026	22:20	Monsoon	28.8	20.4	25.5	8.4	0	69	56	20.5	1014.9	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	6/4/2026	23:20	Monsoon	34.1	27.5	27.5	6.6	0	84	46	16.1	1017.1	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/5/2026	0:20	Monsoon	31.3	24.6	27.5	6.7	0	73	78	22.7	1002.9	0	0
BMD-625	Tangail	Dhaka	24.2513	89.9167	10	6/5/2026	1:20	Monsoon	32.8	22	27.8	10.8	27.1	68	81	9.6	1014.5	0	1
BMD-499	Jessore	Khulna	23.1664	89.2081	16	6/5/2026	2:20	Monsoon	27.6	19.3	27.6	8.3	0	77	56	9.3	1012.8	27.1	1
BMD-166	Sreemangal	Sylhet	24.3065	91.7296	26	6/5/2026	3:20	Monsoon	32.6	26.5	27.9	6.1	0	71	70	19.8	1008.8	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/5/2026	4:20	Monsoon	33.8	24.7	27.5	9.1	0	82	46	3.8	1012.5	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/5/2026	5:20	Monsoon	34.9	26.3	28.1	8.6	0	84	48	12.1	1017.5	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/5/2026	6:20	Monsoon	27.2	19.1	27.2	8.1	0	79	47	6.1	1017.9	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/5/2026	7:20	Monsoon	36.2	29.1	29.1	7.1	0	94	81	20.7	1017.3	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/5/2026	8:20	Monsoon	33.5	23.5	29.7	10	0	83	74	13.5	1017.6	0	0
BMD-071	Cox's Bazar	Chittagong	21.4272	92.0058	3	6/5/2026	9:20	Monsoon	31	23.8	29.1	7.2	0	79	84	17.5	1007.9	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/5/2026	10:20	Monsoon	30.1	23.9	28.9	6.2	0	79	47	3.9	1009.6	0	0
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/5/2026	11:20	Monsoon	35.2	28.2	28.3	7	0	81	74	12.3	1013.1	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/5/2026	12:20	Monsoon	34.5	27.6	28.7	6.9	37.4	88	81	13.5	1007.8	0	1
BMD-623	Patuakhali	Barisal	22.3596	90.3299	3	6/5/2026	13:20	Monsoon	30.5	22.8	29	7.7	0	79	45	6.1	1007.4	37.4	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/5/2026	14:20	Monsoon	35.5	26.8	29.6	8.7	0	92	53	5.4	1002.7	0	0
BMD-075	Gazipur	Dhaka	23.9999	90.4203	8	6/5/2026	15:20	Monsoon	31.9	21.7	29.3	10.2	0	83	77	7	1009.5	0	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/5/2026	16:20	Monsoon	35.4	29.3	29.8	6.1	0	87	59	17.7	1012.9	0	1
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/5/2026	17:20	Monsoon	28.1	19.8	28.1	8.3	0	96	47	13.5	1007.5	0	0
BMD-187	Mymensingh	Mymensingh	24.7471	90.4203	19	6/5/2026	18:20	Monsoon	30.5	21.4	27.7	9.1	0	91	77	20.2	1009.7	0	1
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/5/2026	19:20	Monsoon	36.4	28	28	8.4	0	74	67	3.4	1009	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/5/2026	20:20	Monsoon	32.1	23	27.6	9.1	0	75	75	12.8	1008.9	0	0
BMD-038	Dinajpur	Rangpur	25.6279	88.6332	38	6/5/2026	21:20	Monsoon	33	22.9	27.6	10.1	0	68	80	20	1016.1	0	0
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/5/2026	22:20	Monsoon	33.6	25.2	27.6	8.4	0	92	68	18.4	1012.7	0	1
BMD-531	Sylhet	Sylhet	24.8949	91.8687	35	6/5/2026	23:20	Monsoon	33.2	25	27.8	8.2	0	88	87	16	1003.6	0	0
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/6/2026	0:20	Monsoon	28.5	18	27.3	10.5	19.4	85	76	23.6	1016.9	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	6/6/2026	1:20	Monsoon	29.4	18.7	27.3	10.7	0	90	78	14	1016.7	19.4	0
BMD-282	Dhaka	Dhaka	23.8103	90.4125	4	6/6/2026	2:20	Monsoon	30.6	22.6	28	8	0	68	70	20.1	1010.1	0	0
BMD-481	Narayanganj	Dhaka	23.6238	90.5	3	6/6/2026	3:20	Monsoon	27.6	21.4	27.6	6.2	0	75	70	9.9	1005.1	0	0
BMD-998	Chittagong	Chittagong	22.3569	91.7832	12	6/6/2026	4:20	Monsoon	36	28.2	28.2	7.8	0	87	70	10.1	1006	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/6/2026	5:20	Monsoon	32.6	23.4	28.4	9.2	0	97	72	9.7	1011.2	0	0
BMD-197	Rajshahi	Rajshahi	24.3745	88.6042	18	6/6/2026	6:20	Monsoon	27.6	18.4	27.6	9.2	0	88	78	16.2	1007.2	0	1
BMD-636	Bogra	Rajshahi	24.8465	89.377	20	6/6/2026	7:20	Monsoon	29.8	22.5	28.3	7.3	0	69	65	13.2	1002.6	0	1
BMD-421	Khulna	Khulna	22.8456	89.5403	9	6/6/2026	8:20	Monsoon	27.1	18.3	27.1	8.8	0	91	86	15.9	1008.6	0	0
BMD-683	Barisal	Barisal	22.701	90.3535	4	6/6/2026	9:20	Monsoon	35.3	25.6	27.6	9.7	0	69	71	5	1015	0	0
